subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
2285,"00:01:16,202","00:01:16,236",76.202,76.236,2285,34,2026-06-09 08:35:49.638,230.0,1/3200.0,1.8,0.0,default,24.0,32.104735,35.210772,31.4,731.982,5211.0
2286,"00:01:16,236","00:01:16,269",76.236,76.269,2286,33,2026-06-09 08:35:49.671,230.0,1/3200.0,1.8,0.0,default,24.0,32.104735,35.210772,31.4,731.982,5214.0
2287,"00:01:16,269","00:01:16,302",76.269,76.302,2287,33,2026-06-09 08:35:49.704,230.0,1/3200.0,1.8,0.0,default,24.0,32.104741,35.210785,31.4,731.982,5216.0
2288,"00:01:16,302","00:01:16,336",76.302,76.336,2288,34,2026-06-09 08:35:49.739,230.0,1/3200.0,1.8,0.0,default,24.0,32.104741,35.210785,31.4,731.982,5218.0
2289,"00:01:16,336","00:01:16,369",76.336,76.369,2289,33,2026-06-09 08:35:49.772,230.0,1/3200.0,1.8,0.0,default,24.0,32.104741,35.210785,31.4,731.982,5220.0
2290,"00:01:16,369","00:01:16,403",76.369,76.403,2290,34,2026-06-09 08:35:49.805,230.0,1/3200.0,1.8,0.0,default,24.0,32.104747,35.210798,31.4,731.982,5222.0
2291,"00:01:16,403","00:01:16,436",76.403,76.436,2291,33,2026-06-09 08:35:49.838,230.0,1/3200.0,1.8,0.0,default,24.0,32.104747,35.210798,31.4,731.982,5225.0
2292,"00:01:16,436","00:01:16,469",76.436,76.469,2292,33,2026-06-09 08:35:49.872,230.0,1/3200.0,1.8,0.0,default,24.0,32.104747,35.210798,31.4,731.982,5226.0
2293,"00:01:16,469","00:01:16,503",76.469,76.503,2293,34,2026-06-09 08:35:49.905,230.0,1/3200.0,1.8,0.0,default,24.0,32.104753,35.210811,31.4,731.982,5228.0
2294,"00:01:16,503","00:01:16,536",76.503,76.536,2294,33,2026-06-09 08:35:49.938,230.0,1/3200.0,1.8,0.0,default,24.0,32.104753,35.210811,31.4,731.982,5229.0
2295,"00:01:16,536","00:01:16,569",76.536,76.569,2295,33,2026-06-09 08:35:49.971,230.0,1/3200.0,1.8,0.0,default,24.0,32.104753,35.210811,31.4,731.982,5230.0
2296,"00:01:16,569","00:01:16,603",76.569,76.603,2296,34,2026-06-09 08:35:50.005,230.0,1/3200.0,1.8,0.0,default,24.0,32.104758,35.210825,31.4,731.982,5231.0
2297,"00:01:16,603","00:01:16,636",76.603,76.636,2297,33,2026-06-09 08:35:50.038,230.0,1/3200.0,1.8,0.0,default,24.0,32.104758,35.210825,31.4,731.982,5232.0
2298,"00:01:16,636","00:01:16,669",76.636,76.669,2298,33,2026-06-09 08:35:50.071,230.0,1/3200.0,1.8,0.0,default,24.0,32.104758,35.210825,31.4,731.982,5233.0
2299,"00:01:16,669","00:01:16,703",76.669,76.703,2299,34,2026-06-09 08:35:50.105,230.0,1/3200.0,1.8,0.0,default,24.0,32.104763,35.210838,31.4,731.982,5236.0
2300,"00:01:16,703","00:01:16,736",76.703,76.736,2300,33,2026-06-09 08:35:50.138,230.0,1/3200.0,1.8,0.0,default,24.0,32.104763,35.210838,31.4,731.982,5238.0
2301,"00:01:16,736","00:01:16,770",76.736,76.77,2301,34,2026-06-09 08:35:50.172,230.0,1/3200.0,1.8,0.0,default,24.0,32.104763,35.210838,31.4,731.982,5240.0
2302,"00:01:16,770","00:01:16,803",76.77,76.803,2302,33,2026-06-09 08:35:50.205,230.0,1/3200.0,1.8,0.0,default,24.0,32.104767,35.210852,31.4,731.982,5242.0
2303,"00:01:16,803","00:01:16,836",76.803,76.836,2303,33,2026-06-09 08:35:50.238,230.0,1/3200.0,1.8,0.0,default,24.0,32.104767,35.210852,31.4,731.982,5243.0
2304,"00:01:16,836","00:01:16,870",76.836,76.87,2304,34,2026-06-09 08:35:50.272,230.0,1/3200.0,1.8,0.0,default,24.0,32.104767,35.210852,31.4,731.982,5243.0
2305,"00:01:16,870","00:01:16,903",76.87,76.903,2305,33,2026-06-09 08:35:50.305,230.0,1/3200.0,1.8,0.0,default,24.0,32.104771,35.210866,31.4,731.982,5243.0
2306,"00:01:16,903","00:01:16,936",76.903,76.936,2306,33,2026-06-09 08:35:50.338,230.0,1/3200.0,1.8,0.0,default,24.0,32.104771,35.210866,31.4,731.982,5243.0
2307,"00:01:16,936","00:01:16,970",76.936,76.97,2307,34,2026-06-09 08:35:50.372,230.0,1/3200.0,1.8,0.0,default,24.0,32.104771,35.210866,31.4,731.982,5243.0
2308,"00:01:16,970","00:01:17,003",76.97,77.003,2308,33,2026-06-09 08:35:50.405,230.0,1/3200.0,1.8,0.0,default,24.0,32.104775,35.21088,31.4,731.982,5242.0
2309,"00:01:17,003","00:01:17,036",77.003,77.036,2309,33,2026-06-09 08:35:50.439,230.0,1/3200.0,1.8,0.0,default,24.0,32.104775,35.21088,31.4,731.982,5242.0
2310,"00:01:17,036","00:01:17,070",77.036,77.07,2310,34,2026-06-09 08:35:50.472,240.0,1/3200.0,1.8,0.0,default,24.0,32.104775,35.21088,31.4,731.982,5241.0
2311,"00:01:17,070","00:01:17,103",77.07,77.103,2311,33,2026-06-09 08:35:50.506,240.0,1/3200.0,1.8,0.0,default,24.0,32.104779,35.210895,31.4,731.982,5241.0
2312,"00:01:17,103","00:01:17,137",77.103,77.137,2312,34,2026-06-09 08:35:50.539,260.0,1/3200.0,1.8,0.0,default,24.0,32.104779,35.210895,31.4,731.982,5240.0
2313,"00:01:17,137","00:01:17,170",77.137,77.17,2313,33,2026-06-09 08:35:50.572,260.0,1/3200.0,1.8,0.0,default,24.0,32.104779,35.210895,31.4,731.982,5239.0
2314,"00:01:17,170","00:01:17,203",77.17,77.203,2314,33,2026-06-09 08:35:50.605,260.0,1/3200.0,1.8,0.0,default,24.0,32.104782,35.210909,31.4,731.982,5239.0
2315,"00:01:17,203","00:01:17,237",77.203,77.237,2315,34,2026-06-09 08:35:50.639,260.0,1/4000.0,1.8,0.0,default,24.0,32.104782,35.210909,31.4,731.982,5238.0
2316,"00:01:17,237","00:01:17,270",77.237,77.27,2316,33,2026-06-09 08:35:50.672,260.0,1/4000.0,1.8,0.0,default,24.0,32.104782,35.210909,31.4,731.982,5238.0
2317,"00:01:17,270","00:01:17,303",77.27,77.303,2317,33,2026-06-09 08:35:50.705,260.0,1/4000.0,1.8,0.0,default,24.0,32.104784,35.210924,31.4,731.982,5237.0
2318,"00:01:17,303","00:01:17,337",77.303,77.337,2318,34,2026-06-09 08:35:50.739,270.0,1/4000.0,1.8,0.0,default,24.0,32.104784,35.210924,31.4,731.982,5235.0
2319,"00:01:17,337","00:01:17,370",77.337,77.37,2319,33,2026-06-09 08:35:50.772,270.0,1/4000.0,1.8,0.0,default,24.0,32.104784,35.210924,31.4,731.982,5234.0
2320,"00:01:17,370","00:01:17,403",77.37,77.403,2320,33,2026-06-09 08:35:50.806,270.0,1/4000.0,1.8,0.0,default,24.0,32.104787,35.210938,31.4,731.982,5233.0
2321,"00:01:17,403","00:01:17,437",77.403,77.437,2321,34,2026-06-09 08:35:50.840,270.0,1/4000.0,1.8,0.0,default,24.0,32.104787,35.210938,31.4,731.982,5233.0
2322,"00:01:17,437","00:01:17,470",77.437,77.47,2322,33,2026-06-09 08:35:50.872,270.0,1/4000.0,1.8,0.0,default,24.0,32.104787,35.210938,31.4,731.982,5232.0
2323,"00:01:17,470","00:01:17,504",77.47,77.504,2323,34,2026-06-09 08:35:50.906,300.0,1/4000.0,1.8,0.0,default,24.0,32.104788,35.210953,31.4,731.982,5232.0
2324,"00:01:17,504","00:01:17,537",77.504,77.537,2324,33,2026-06-09 08:35:50.940,300.0,1/4000.0,1.8,0.0,default,24.0,32.104788,35.210953,31.4,731.982,5231.0
2325,"00:01:17,537","00:01:17,570",77.537,77.57,2325,33,2026-06-09 08:35:50.972,300.0,1/4000.0,1.8,0.0,default,24.0,32.104788,35.210953,31.4,731.982,5230.0
2326,"00:01:17,570","00:01:17,604",77.57,77.604,2326,34,2026-06-09 08:35:51.006,300.0,1/4000.0,1.8,0.0,default,24.0,32.104789,35.210968,31.4,731.982,5228.0
2327,"00:01:17,604","00:01:17,637",77.604,77.637,2327,33,2026-06-09 08:35:51.039,310.0,1/4000.0,1.8,0.0,default,24.0,32.104789,35.210968,31.4,731.982,5227.0
2328,"00:01:17,637","00:01:17,670",77.637,77.67,2328,33,2026-06-09 08:35:51.073,310.0,1/4000.0,1.8,0.0,default,24.0,32.104789,35.210968,31.4,731.982,5226.0
2329,"00:01:17,670","00:01:17,704",77.67,77.704,2329,34,2026-06-09 08:35:51.107,340.0,1/4000.0,1.8,0.0,default,24.0,32.10479,35.210982,31.4,731.982,5225.0
2330,"00:01:17,704","00:01:17,737",77.704,77.737,2330,33,2026-06-09 08:35:51.139,340.0,1/4000.0,1.8,0.0,default,24.0,32.10479,35.210982,31.4,731.982,5224.0
2331,"00:01:17,737","00:01:17,770",77.737,77.77,2331,33,2026-06-09 08:35:51.172,340.0,1/4000.0,1.8,0.0,default,24.0,32.10479,35.210982,31.4,731.982,5223.0
2332,"00:01:17,770","00:01:17,804",77.77,77.804,2332,34,2026-06-09 08:35:51.206,340.0,1/4000.0,1.8,0.0,default,24.0,32.104791,35.210997,31.4,731.982,5223.0
2333,"00:01:17,804","00:01:17,837",77.804,77.837,2333,33,2026-06-09 08:35:51.239,340.0,1/4000.0,1.8,0.0,default,24.0,32.104791,35.210997,31.4,731.982,5222.0
2334,"00:01:17,837","00:01:17,871",77.837,77.871,2334,34,2026-06-09 08:35:51.273,370.0,1/4000.0,1.8,0.0,default,24.0,32.104791,35.210997,31.4,731.982,5221.0
2335,"00:01:17,871","00:01:17,904",77.871,77.904,2335,33,2026-06-09 08:35:51.306,380.0,1/5000.0,1.8,0.0,default,24.0,32.104791,35.211011,31.4,731.982,5220.0
2336,"00:01:17,904","00:01:17,937",77.904,77.937,2336,33,2026-06-09 08:35:51.339,380.0,1/5000.0,1.8,0.0,default,24.0,32.104791,35.211011,31.4,731.982,5220.0
2337,"00:01:17,937","00:01:17,971",77.937,77.971,2337,34,2026-06-09 08:35:51.373,380.0,1/5000.0,1.8,0.0,default,24.0,32.104791,35.211011,31.4,731.982,5219.0
2338,"00:01:17,971","00:01:18,004",77.971,78.004,2338,33,2026-06-09 08:35:51.406,380.0,1/5000.0,1.8,0.0,default,24.0,32.10479,35.211027,31.4,731.982,5219.0
2339,"00:01:18,004","00:01:18,037",78.004,78.037,2339,33,2026-06-09 08:35:51.439,390.0,1/5000.0,1.8,0.0,default,24.0,32.10479,35.211027,31.4,731.982,5219.0
2340,"00:01:18,037","00:01:18,071",78.037,78.071,2340,34,2026-06-09 08:35:51.473,390.0,1/5000.0,1.8,0.0,default,24.0,32.10479,35.211027,31.4,731.982,5219.0
2341,"00:01:18,071","00:01:18,104",78.071,78.104,2341,33,2026-06-09 08:35:51.507,400.0,1/5000.0,1.8,0.0,default,24.0,32.104789,35.211041,31.4,731.982,5220.0
2342,"00:01:18,104","00:01:18,137",78.104,78.137,2342,33,2026-06-09 08:35:51.540,400.0,1/5000.0,1.8,0.0,default,24.0,32.104789,35.211041,31.4,731.982,5220.0
2343,"00:01:18,137","00:01:18,171",78.137,78.171,2343,34,2026-06-09 08:35:51.573,410.0,1/5000.0,1.8,0.0,default,24.0,32.104789,35.211041,31.4,731.982,5220.0
2344,"00:01:18,171","00:01:18,204",78.171,78.204,2344,33,2026-06-09 08:35:51.607,410.0,1/5000.0,1.8,0.0,default,24.0,32.104787,35.211056,31.4,731.982,5220.0
2345,"00:01:18,204","00:01:18,238",78.204,78.238,2345,34,2026-06-09 08:35:51.640,420.0,1/4000.0,1.8,0.0,default,24.0,32.104787,35.211056,31.4,731.982,5220.0
2346,"00:01:18,238","00:01:18,271",78.238,78.271,2346,33,2026-06-09 08:35:51.673,380.0,1/4000.0,1.8,0.0,default,24.0,32.104787,35.211056,31.4,731.982,5220.0
2347,"00:01:18,271","00:01:18,304",78.271,78.304,2347,33,2026-06-09 08:35:51.706,390.0,1/4000.0,1.8,0.0,default,24.0,32.104784,35.21107,31.4,731.982,5220.0
2348,"00:01:18,304","00:01:18,338",78.304,78.338,2348,34,2026-06-09 08:35:51.740,390.0,1/4000.0,1.8,0.0,default,24.0,32.104784,35.21107,31.4,731.982,5220.0
2349,"00:01:18,338","00:01:18,371",78.338,78.371,2349,33,2026-06-09 08:35:51.773,390.0,1/4000.0,1.8,0.0,default,24.0,32.104784,35.21107,31.4,731.982,5221.0
2350,"00:01:18,371","00:01:18,404",78.371,78.404,2350,33,2026-06-09 08:35:51.806,370.0,1/4000.0,1.8,0.0,default,24.0,32.104781,35.211084,31.4,731.982,5222.0
2351,"00:01:18,404","00:01:18,438",78.404,78.438,2351,34,2026-06-09 08:35:51.840,370.0,1/4000.0,1.8,0.0,default,24.0,32.104781,35.211084,31.4,731.982,5223.0
2352,"00:01:18,438","00:01:18,471",78.438,78.471,2352,33,2026-06-09 08:35:51.873,370.0,1/4000.0,1.8,0.0,default,24.0,32.104781,35.211084,31.4,731.982,5224.0
2353,"00:01:18,471","00:01:18,504",78.471,78.504,2353,33,2026-06-09 08:35:51.906,370.0,1/4000.0,1.8,0.0,default,24.0,32.104778,35.211097,31.4,731.982,5225.0
2354,"00:01:18,504","00:01:18,538",78.504,78.538,2354,34,2026-06-09 08:35:51.940,350.0,1/4000.0,1.8,0.0,default,24.0,32.104778,35.211097,31.4,731.982,5226.0
2355,"00:01:18,538","00:01:18,571",78.538,78.571,2355,33,2026-06-09 08:35:51.973,350.0,1/4000.0,1.8,0.0,default,24.0,32.104778,35.211097,31.4,731.982,5228.0
2356,"00:01:18,571","00:01:18,605",78.571,78.605,2356,34,2026-06-09 08:35:52.007,350.0,1/4000.0,1.8,0.0,default,24.0,32.104774,35.211111,31.4,731.982,5230.0
2357,"00:01:18,605","00:01:18,638",78.605,78.638,2357,33,2026-06-09 08:35:52.040,330.0,1/3200.0,1.8,0.0,default,24.0,32.104774,35.211111,31.4,731.982,5232.0
2358,"00:01:18,638","00:01:18,671",78.638,78.671,2358,33,2026-06-09 08:35:52.073,330.0,1/3200.0,1.8,0.0,default,24.0,32.104774,35.211111,31.4,731.982,5234.0
2359,"00:01:18,671","00:01:18,705",78.671,78.705,2359,34,2026-06-09 08:35:52.107,330.0,1/3200.0,1.8,0.0,default,24.0,32.104769,35.211123,31.4,731.982,5236.0
2360,"00:01:18,705","00:01:18,738",78.705,78.738,2360,33,2026-06-09 08:35:52.140,330.0,1/3200.0,1.8,0.0,default,24.0,32.104769,35.211123,31.4,731.982,5239.0
2361,"00:01:18,738","00:01:18,771",78.738,78.771,2361,33,2026-06-09 08:35:52.173,310.0,1/3200.0,1.8,0.0,default,24.0,32.104769,35.211123,31.4,731.982,5242.0
2362,"00:01:18,771","00:01:18,805",78.771,78.805,2362,34,2026-06-09 08:35:52.207,310.0,1/3200.0,1.8,0.0,default,24.0,32.104764,35.211136,31.4,731.982,5245.0
2363,"00:01:18,805","00:01:18,838",78.805,78.838,2363,33,2026-06-09 08:35:52.240,310.0,1/3200.0,1.8,0.0,default,24.0,32.104764,35.211136,31.4,731.982,5248.0
2364,"00:01:18,838","00:01:18,871",78.838,78.871,2364,33,2026-06-09 08:35:52.274,310.0,1/3200.0,1.8,0.0,default,24.0,32.104764,35.211136,31.4,731.982,5252.0
2365,"00:01:18,871","00:01:18,905",78.871,78.905,2365,34,2026-06-09 08:35:52.307,300.0,1/3200.0,1.8,0.0,default,24.0,32.104758,35.211148,31.4,731.982,5255.0
2366,"00:01:18,905","00:01:18,938",78.905,78.938,2366,33,2026-06-09 08:35:52.340,300.0,1/3200.0,1.8,0.0,default,24.0,32.104758,35.211148,31.4,731.982,5259.0
2367,"00:01:18,938","00:01:18,972",78.938,78.972,2367,34,2026-06-09 08:35:52.374,300.0,1/3200.0,1.8,0.0,default,24.0,32.104758,35.211148,31.4,731.982,5263.0
2368,"00:01:18,972","00:01:19,005",78.972,79.005,2368,33,2026-06-09 08:35:52.407,300.0,1/3200.0,1.8,0.0,default,24.0,32.104752,35.211159,31.4,731.982,5266.0
2369,"00:01:19,005","00:01:19,038",79.005,79.038,2369,33,2026-06-09 08:35:52.440,280.0,1/3200.0,1.8,0.0,default,24.0,32.104752,35.211159,31.4,731.982,5269.0
2370,"00:01:19,038","00:01:19,072",79.038,79.072,2370,34,2026-06-09 08:35:52.474,280.0,1/3200.0,1.8,0.0,default,24.0,32.104752,35.211159,31.4,731.982,5272.0
2371,"00:01:19,072","00:01:19,105",79.072,79.105,2371,33,2026-06-09 08:35:52.507,280.0,1/3200.0,1.8,0.0,default,24.0,32.104746,35.21117,31.4,731.982,5274.0
2372,"00:01:19,105","00:01:19,138",79.105,79.138,2372,33,2026-06-09 08:35:52.540,280.0,1/3200.0,1.8,0.0,default,24.0,32.104746,35.21117,31.4,731.982,5277.0
2373,"00:01:19,138","00:01:19,172",79.138,79.172,2373,34,2026-06-09 08:35:52.574,280.0,1/2500.0,1.8,0.0,default,24.0,32.104746,35.21117,31.4,731.982,5279.0
2374,"00:01:19,172","00:01:19,205",79.172,79.205,2374,33,2026-06-09 08:35:52.607,280.0,1/2500.0,1.8,0.0,default,24.0,32.104739,35.211181,31.4,731.982,5282.0
2375,"00:01:19,205","00:01:19,238",79.205,79.238,2375,33,2026-06-09 08:35:52.641,280.0,1/2500.0,1.8,0.0,default,24.0,32.104739,35.211181,31.4,731.982,5285.0
2376,"00:01:19,238","00:01:19,272",79.238,79.272,2376,34,2026-06-09 08:35:52.674,270.0,1/2500.0,1.8,0.0,default,24.0,32.104739,35.211181,31.4,731.982,5288.0
2377,"00:01:19,272","00:01:19,305",79.272,79.305,2377,33,2026-06-09 08:35:52.708,270.0,1/2500.0,1.8,0.0,default,24.0,32.104731,35.211191,31.4,731.982,5292.0
2378,"00:01:19,305","00:01:19,339",79.305,79.339,2378,34,2026-06-09 08:35:52.741,270.0,1/2500.0,1.8,0.0,default,24.0,32.104731,35.211191,31.4,731.982,5296.0
2379,"00:01:19,339","00:01:19,372",79.339,79.372,2379,33,2026-06-09 08:35:52.774,270.0,1/2500.0,1.8,0.0,default,24.0,32.104731,35.211191,31.4,731.982,5300.0
2380,"00:01:19,372","00:01:19,405",79.372,79.405,2380,33,2026-06-09 08:35:52.807,270.0,1/2500.0,1.8,0.0,default,24.0,32.104724,35.211201,31.4,731.982,5304.0
2381,"00:01:19,405","00:01:19,439",79.405,79.439,2381,34,2026-06-09 08:35:52.841,270.0,1/2500.0,1.8,0.0,default,24.0,32.104724,35.211201,31.4,731.982,5309.0
2382,"00:01:19,439","00:01:19,472",79.439,79.472,2382,33,2026-06-09 08:35:52.875,270.0,1/2500.0,1.8,0.0,default,24.0,32.104724,35.211201,31.4,731.982,5313.0
2383,"00:01:19,472","00:01:19,505",79.472,79.505,2383,33,2026-06-09 08:35:52.908,270.0,1/2500.0,1.8,0.0,default,24.0,32.104716,35.21121,31.4,731.982,5316.0
2384,"00:01:19,505","00:01:19,539",79.505,79.539,2384,34,2026-06-09 08:35:52.941,270.0,1/2500.0,1.8,0.0,default,24.0,32.104716,35.21121,31.4,731.982,5319.0
2385,"00:01:19,539","00:01:19,572",79.539,79.572,2385,33,2026-06-09 08:35:52.975,270.0,1/2500.0,1.8,0.0,default,24.0,32.104716,35.21121,31.4,731.982,5322.0
2386,"00:01:19,572","00:01:19,605",79.572,79.605,2386,33,2026-06-09 08:35:53.008,270.0,1/2500.0,1.8,0.0,default,24.0,32.104708,35.211218,31.4,731.982,5325.0
2387,"00:01:19,605","00:01:19,639",79.605,79.639,2387,34,2026-06-09 08:35:53.041,270.0,1/2500.0,1.8,0.0,default,24.0,32.104708,35.211218,31.4,731.982,5327.0
2388,"00:01:19,639","00:01:19,672",79.639,79.672,2388,33,2026-06-09 08:35:53.074,270.0,1/2500.0,1.8,0.0,default,24.0,32.104708,35.211218,31.4,731.982,5329.0
2389,"00:01:19,672","00:01:19,706",79.672,79.706,2389,34,2026-06-09 08:35:53.108,270.0,1/2500.0,1.8,0.0,default,24.0,32.104699,35.211226,31.4,731.982,5331.0
2390,"00:01:19,706","00:01:19,739",79.706,79.739,2390,33,2026-06-09 08:35:53.141,270.0,1/2500.0,1.8,0.0,default,24.0,32.104699,35.211226,31.4,731.982,5332.0
2391,"00:01:19,739","00:01:19,772",79.739,79.772,2391,33,2026-06-09 08:35:53.175,280.0,1/2500.0,1.8,0.0,default,24.0,32.104699,35.211226,31.4,731.982,5333.0
2392,"00:01:19,772","00:01:19,806",79.772,79.806,2392,34,2026-06-09 08:35:53.208,280.0,1/2500.0,1.8,0.0,default,24.0,32.10469,35.211234,31.4,731.982,5333.0
2393,"00:01:19,806","00:01:19,839",79.806,79.839,2393,33,2026-06-09 08:35:53.241,280.0,1/2500.0,1.8,0.0,default,24.0,32.10469,35.211234,31.4,731.982,5333.0
2394,"00:01:19,839","00:01:19,872",79.839,79.872,2394,33,2026-06-09 08:35:53.274,280.0,1/3200.0,1.8,0.0,default,24.0,32.10469,35.211234,31.4,731.982,5332.0
2395,"00:01:19,872","00:01:19,906",79.872,79.906,2395,34,2026-06-09 08:35:53.308,270.0,1/3200.0,1.8,0.0,default,24.0,32.104681,35.21124,31.4,731.982,5331.0
2396,"00:01:19,906","00:01:19,939",79.906,79.939,2396,33,2026-06-09 08:35:53.342,270.0,1/3200.0,1.8,0.0,default,24.0,32.104681,35.21124,31.4,731.982,5329.0
2397,"00:01:19,939","00:01:19,972",79.939,79.972,2397,33,2026-06-09 08:35:53.375,270.0,1/3200.0,1.8,0.0,default,24.0,32.104681,35.21124,31.4,731.982,5328.0
2398,"00:01:19,972","00:01:20,006",79.972,80.006,2398,34,2026-06-09 08:35:53.408,270.0,1/3200.0,1.8,0.0,default,24.0,32.104672,35.211247,31.4,731.982,5325.0
2399,"00:01:20,006","00:01:20,039",80.006,80.039,2399,33,2026-06-09 08:35:53.441,270.0,1/3200.0,1.8,0.0,default,24.0,32.104672,35.211247,31.4,731.982,5323.0
2400,"00:01:20,039","00:01:20,073",80.039,80.073,2400,34,2026-06-09 08:35:53.475,270.0,1/3200.0,1.8,0.0,default,24.0,32.104672,35.211247,31.4,731.982,5321.0
2401,"00:01:20,073","00:01:20,106",80.073,80.106,2401,33,2026-06-09 08:35:53.508,290.0,1/3200.0,1.8,0.0,default,24.0,32.104663,35.211252,31.4,731.982,5318.0
2402,"00:01:20,106","00:01:20,139",80.106,80.139,2402,33,2026-06-09 08:35:53.541,290.0,1/3200.0,1.8,0.0,default,24.0,32.104663,35.211252,31.4,731.982,5316.0
2403,"00:01:20,139","00:01:20,173",80.139,80.173,2403,34,2026-06-09 08:35:53.575,290.0,1/3200.0,1.8,0.0,default,24.0,32.104663,35.211252,31.4,731.982,5314.0
2404,"00:01:20,173","00:01:20,206",80.173,80.206,2404,33,2026-06-09 08:35:53.608,290.0,1/3200.0,1.8,0.0,default,24.0,32.104653,35.211257,31.4,731.982,5313.0
2405,"00:01:20,206","00:01:20,239",80.206,80.239,2405,33,2026-06-09 08:35:53.641,300.0,1/3200.0,1.8,0.0,default,24.0,32.104653,35.211257,31.4,731.982,5312.0
2406,"00:01:20,239","00:01:20,273",80.239,80.273,2406,34,2026-06-09 08:35:53.676,300.0,1/3200.0,1.8,0.0,default,24.0,32.104653,35.211257,31.4,731.982,5312.0
2407,"00:01:20,273","00:01:20,306",80.273,80.306,2407,33,2026-06-09 08:35:53.708,300.0,1/3200.0,1.8,0.0,default,24.0,32.104643,35.211261,31.4,731.982,5311.0
2408,"00:01:20,306","00:01:20,339",80.306,80.339,2408,33,2026-06-09 08:35:53.741,310.0,1/3200.0,1.8,0.0,default,24.0,32.104643,35.211261,31.4,731.982,5310.0
2409,"00:01:20,339","00:01:20,373",80.339,80.373,2409,34,2026-06-09 08:35:53.775,310.0,1/3200.0,1.8,0.0,default,24.0,32.104643,35.211261,31.4,731.982,5310.0
2410,"00:01:20,373","00:01:20,406",80.373,80.406,2410,33,2026-06-09 08:35:53.808,310.0,1/3200.0,1.8,0.0,default,24.0,32.104633,35.211264,31.4,731.982,5310.0
2411,"00:01:20,406","00:01:20,440",80.406,80.44,2411,34,2026-06-09 08:35:53.842,330.0,1/3200.0,1.8,0.0,default,24.0,32.104633,35.211264,31.4,731.982,5309.0
2412,"00:01:20,440","00:01:20,473",80.44,80.473,2412,33,2026-06-09 08:35:53.875,330.0,1/3200.0,1.8,0.0,default,24.0,32.104633,35.211264,31.4,731.982,5308.0
2413,"00:01:20,473","00:01:20,506",80.473,80.506,2413,33,2026-06-09 08:35:53.908,330.0,1/3200.0,1.8,0.0,default,24.0,32.104623,35.211267,31.4,731.982,5307.0
2414,"00:01:20,506","00:01:20,540",80.506,80.54,2414,34,2026-06-09 08:35:53.942,330.0,1/3200.0,1.8,0.0,default,24.0,32.104623,35.211267,31.4,731.982,5306.0
2415,"00:01:20,540","00:01:20,573",80.54,80.573,2415,33,2026-06-09 08:35:53.975,330.0,1/3200.0,1.8,0.0,default,24.0,32.104623,35.211267,31.4,731.982,5305.0
2416,"00:01:20,573","00:01:20,606",80.573,80.606,2416,33,2026-06-09 08:35:54.008,330.0,1/3200.0,1.8,0.0,default,24.0,32.104613,35.211269,31.4,731.982,5304.0
2417,"00:01:20,606","00:01:20,640",80.606,80.64,2417,34,2026-06-09 08:35:54.042,330.0,1/3200.0,1.8,0.0,default,24.0,32.104613,35.211269,31.4,731.982,5304.0
2418,"00:01:20,640","00:01:20,673",80.64,80.673,2418,33,2026-06-09 08:35:54.075,330.0,1/3200.0,1.8,0.0,default,24.0,32.104613,35.211269,31.4,731.982,5304.0
2419,"00:01:20,673","00:01:20,706",80.673,80.706,2419,33,2026-06-09 08:35:54.109,320.0,1/3200.0,1.8,0.0,default,24.0,32.104604,35.21127,31.4,731.982,5303.0
2420,"00:01:20,706","00:01:20,740",80.706,80.74,2420,34,2026-06-09 08:35:54.142,320.0,1/3200.0,1.8,0.0,default,24.0,32.104604,35.21127,31.4,731.982,5301.0
2421,"00:01:20,740","00:01:20,773",80.74,80.773,2421,33,2026-06-09 08:35:54.176,320.0,1/3200.0,1.8,0.0,default,24.0,32.104604,35.21127,31.4,731.982,5300.0
2422,"00:01:20,773","00:01:20,807",80.773,80.807,2422,34,2026-06-09 08:35:54.209,320.0,1/3200.0,1.8,0.0,default,24.0,32.104594,35.211271,31.4,731.982,5299.0
2423,"00:01:20,807","00:01:20,840",80.807,80.84,2423,33,2026-06-09 08:35:54.242,310.0,1/3200.0,1.8,0.0,default,24.0,32.104594,35.211271,31.4,731.982,5296.0
2424,"00:01:20,840","00:01:20,873",80.84,80.873,2424,33,2026-06-09 08:35:54.275,310.0,1/3200.0,1.8,0.0,default,24.0,32.104594,35.211271,31.4,731.982,5294.0
2425,"00:01:20,873","00:01:20,907",80.873,80.907,2425,34,2026-06-09 08:35:54.309,330.0,1/3200.0,1.8,0.0,default,24.0,32.104584,35.211271,31.4,731.982,5291.0
2426,"00:01:20,907","00:01:20,940",80.907,80.94,2426,33,2026-06-09 08:35:54.342,320.0,1/3200.0,1.8,0.0,default,24.0,32.104584,35.211271,31.4,731.982,5289.0
